facility_id,campus_id,name,operator_company,facility_type,status,latitude,longitude,geom_type,geocode_precision,coord_confidence,address,city,state,county,zip,country,size_sqft,area_basis,power_capacity_mw,power_basis,power_demand_mw,year_opened,planned_year,in_conus,included,confidence,notes,snapshot_date,dataset_version,sources_json,source_name,source_url,n_sources
dc_c5b50e13b2ca,,Meta,Meta,hyperscale,operational,41.6757843,-93.5098305,point,parcel,high,,,IA,Polk,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1253282103"", ""source_record_id"": ""way/1253282103"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Meta"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1253282103,1
dc_865686fc232f,,Meta,Meta,hyperscale,operational,41.675801,-93.5060373,point,parcel,high,,,IA,Polk,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1253282104"", ""source_record_id"": ""way/1253282104"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Meta"", ""operator"": ""Meta"", ""operator:wikidata"": ""Q380"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1253282104,1
dc_631b3757e900,,Dynamics Mining,,unknown,operational,37.3629981,-87.5471512,point,parcel,high,,,KY,Hopkins,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1254161871"", ""source_record_id"": ""way/1254161871"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""landuse"": ""industrial"", ""name"": ""Dynamics Mining"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1254161871,1
dc_4f0f453ed023,,Flexential Atlanta - Douglasville 2,Flexential,colocation,operational,33.7307027,-84.6112398,point,parcel,high,1750 N River Rd,Douglasville,GA,Douglas,30122,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1258702591"", ""source_record_id"": ""way/1258702591"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Douglasville"", ""addr:housenumber"": ""1750"", ""addr:postcode"": ""30122"", ""addr:state"": ""GA"", ""addr:street"": ""N River Rd"", ""building"": ""yes"", ""name"": ""Flexential Atlanta - Douglasville 2"", ""operator"": ""Flexential"", ""operator:wikidata"": ""Q115417504"", ""telecom"": ""data_center"", ""website"": ""https://www.flexential.com/data-centers/ga/atlanta/douglasville-2-data-center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1258702591,1
dc_e4283b7046b1,,,Switch,colocation,operational,36.0640206,-115.221109,point,parcel,high,,,NV,Clark,,US,,unknown,,unknown,,,,True,True,low,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1263819877"", ""source_record_id"": ""way/1263819877"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""medium"", ""raw_attributes"": {""building"": ""yes"", ""operator"": ""Switch"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1263819877,1
dc_cd7f2ff1bb19,,Windbreak Cable,,unknown,operational,41.1826012,-104.0684983,point,parcel,high,210 Main Street,Pine Bluffs,WY,Laramie,82082,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1268789798"", ""source_record_id"": ""way/1268789798"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Pine Bluffs"", ""addr:housenumber"": ""210"", ""addr:postcode"": ""82082"", ""addr:state"": ""WY"", ""addr:street"": ""Main Street"", ""building"": ""yes"", ""name"": ""Windbreak Cable"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1268789798,1
dc_1971ec91f74b,,,,unknown,operational,38.7403853,-77.5039772,point,parcel,high,9905 Godwin Drive,,VA,Manassas,,US,,unknown,,unknown,,,,True,True,low,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1269259655"", ""source_record_id"": ""way/1269259655"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""medium"", ""raw_attributes"": {""addr:housenumber"": ""9905"", ""addr:street"": ""Godwin Drive"", ""building"": ""industrial"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1269259655,1
dc_409183797c0d,,NTT Chicago CH2,NTT,colocation,operational,41.9890149,-88.0072131,point,parcel,high,275 East Pierce Road,Itasca,IL,DuPage,60143,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1271571726"", ""source_record_id"": ""way/1271571726"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Itasca"", ""addr:housenumber"": ""275"", ""addr:postcode"": ""60143"", ""addr:state"": ""IL"", ""addr:street"": ""East Pierce Road"", ""building"": ""commercial"", ""name"": ""NTT Chicago CH2"", ""operator"": ""NTT"", ""operator:wikidata"": ""Q1054787"", ""ref"": ""CH2"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1271571726,1
dc_326516e596cc,,QTS,Quality Technology Services,colocation,operational,39.7340621,-104.7079372,point,parcel,high,,,CO,Arapahoe,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1273968634"", ""source_record_id"": ""way/1273968634"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""warehouse"", ""name"": ""QTS"", ""operator"": ""Quality Technology Services"", ""operator:short"": ""QTS"", ""operator:wikidata"": ""Q18392800"", ""ref"": ""Denver 1"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1273968634,1
dc_c7c753ce6dca,,Apple,Apple Inc.,hyperscale,operational,44.2857556,-120.8699219,point,parcel,high,,,OR,Crook,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1276373853"", ""source_record_id"": ""way/1276373853"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""industrial"", ""name"": ""Apple"", ""operator"": ""Apple Inc."", ""operator:wikidata"": ""Q312"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1276373853,1
dc_29e4078ce63e,,Amazon IAD214,Amazon Web Services,hyperscale,operational,38.9865317,-77.4351775,point,parcel,high,22760 Pacific Boulevard,Sterling,VA,Loudoun,20166,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1276518679"", ""source_record_id"": ""way/1276518679"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Sterling"", ""addr:housenumber"": ""22760"", ""addr:postcode"": ""20166"", ""addr:state"": ""VA"", ""addr:street"": ""Pacific Boulevard"", ""building"": ""data_center"", ""name"": ""Amazon IAD214"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""ref"": ""IAD214"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1276518679,1
dc_6697ca251c9a,,Aligned IAD03,Aligned,colocation,operational,38.9886354,-77.4407776,point,parcel,high,,,VA,Loudoun,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1276518684"", ""source_record_id"": ""way/1276518684"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""data_center"", ""name"": ""Aligned IAD03"", ""operator"": ""Aligned"", ""ref"": ""IAD03"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1276518684,1
dc_7a9ad2611660,,Digital Realty IAD55,Digital Realty,colocation,operational,38.9921932,-77.4339218,point,parcel,high,22515 Fitness Court,Sterling,VA,Loudoun,20166,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1276518687"", ""source_record_id"": ""way/1276518687"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Sterling"", ""addr:housenumber"": ""22515"", ""addr:postcode"": ""20166"", ""addr:state"": ""VA"", ""addr:street"": ""Fitness Court"", ""building"": ""data_center"", ""name"": ""Digital Realty IAD55"", ""operator"": ""Digital Realty"", ""operator:wikidata"": ""Q5275969"", ""ref"": ""IAD55"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1276518687,1
dc_2565df2c93a6,,Involta-Akron,,unknown,operational,41.0573837,-81.5219276,point,parcel,high,,,OH,Summit,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1278541792"", ""source_record_id"": ""way/1278541792"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""industrial"", ""name"": ""Involta-Akron"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1278541792,1
dc_0d412ec4abac,,Amazon Web Services,Amazon Web Services,hyperscale,operational,38.9473737,-77.5202381,point,parcel,high,,,VA,Loudoun,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1280340212"", ""source_record_id"": ""way/1280340212"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1280340212,1
dc_d89bd2b62165,,Amazon Web Services,Amazon Web Services,hyperscale,operational,38.9835846,-77.4175152,point,parcel,high,,,VA,Loudoun,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1280340213"", ""source_record_id"": ""way/1280340213"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1280340213,1
dc_61f8ed64a9f7,,Amazon Web Services,Amazon Web Services,hyperscale,operational,38.8028836,-77.6221217,point,parcel,high,14495 John Marshall Highway,Gainesville,VA,Prince William,20155,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1280340214"", ""source_record_id"": ""way/1280340214"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Gainesville"", ""addr:housenumber"": ""14495"", ""addr:postcode"": ""20155"", ""addr:state"": ""VA"", ""addr:street"": ""John Marshall Highway"", ""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""source"": ""esri/USA_NAD_Addresses"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1280340214,1
dc_074fbadebefb,,Amazon Web Services,Amazon Web Services,hyperscale,operational,38.745134,-77.5331012,point,parcel,high,,,VA,Prince William,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1280340215"", ""source_record_id"": ""way/1280340215"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1280340215,1
dc_fb656744b899,,Amazon Web Services,Amazon Web Services,hyperscale,operational,38.8145928,-77.6543195,point,parcel,high,,,VA,Prince William,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1280340216"", ""source_record_id"": ""way/1280340216"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1280340216,1
dc_e1c1a14911c4,,Amazon Web Services,Amazon Web Services,hyperscale,operational,38.8169707,-77.6521528,point,parcel,high,,,VA,Prince William,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1280340217"", ""source_record_id"": ""way/1280340217"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1280340217,1
dc_e810f98f642f,,Amazon Web Services,Amazon Web Services,hyperscale,operational,40.1341815,-83.2158409,point,parcel,high,,,OH,Union,,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1280344148"", ""source_record_id"": ""way/1280344148"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""building"": ""yes"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1280344148,1
dc_387828197fcf,,Amazon Web Services,Amazon Web Services,hyperscale,operational,45.9205877,-119.228851,point,parcel,high,34840 Wanapa Road,Umatilla,OR,Umatilla,97882,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1280344149"", ""source_record_id"": ""way/1280344149"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Umatilla"", ""addr:housenumber"": ""34840"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Wanapa Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1280344149,1
dc_a262f2e6c813,,Amazon Web Services,Amazon Web Services,hyperscale,operational,45.9205816,-119.2270106,point,parcel,high,34850 Wanapa Road,Umatilla,OR,Umatilla,97882,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1280344150"", ""source_record_id"": ""way/1280344150"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Umatilla"", ""addr:housenumber"": ""34850"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Wanapa Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1280344150,1
dc_2b3e01a68c80,,Amazon Web Services,Amazon Web Services,hyperscale,operational,45.919529,-119.2261389,point,parcel,high,Wanapa Road,Umatilla,OR,Umatilla,97882,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1280344151"", ""source_record_id"": ""way/1280344151"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Umatilla"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Wanapa Road"", ""building"": ""data_center"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1280344151,1
dc_79ee14f34b57,,Amazon Web Services,Amazon Web Services,hyperscale,operational,45.8825252,-119.3416566,point,parcel,high,80939 Powerline Road,Umatilla,OR,Umatilla,97882,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1280344153"", ""source_record_id"": ""way/1280344153"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Umatilla"", ""addr:housenumber"": ""80939"", ""addr:postcode"": ""97882"", ""addr:state"": ""OR"", ""addr:street"": ""Powerline Road"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1280344153,1
dc_86edd29795e4,,Amazon Web Services,Amazon Web Services,hyperscale,operational,45.8622482,-119.6051279,point,parcel,high,75254 Gar Swanson Drive,Boardman,OR,Morrow,97818,US,,unknown,,unknown,,,,True,True,high,,2026-06-20,0.1.0,"[{""source_name"": ""OpenStreetMap"", ""source_url"": ""https://www.openstreetmap.org/way/1280344154"", ""source_record_id"": ""way/1280344154"", ""date_accessed"": ""2026-06-20"", ""confidence"": ""high"", ""raw_attributes"": {""addr:city"": ""Boardman"", ""addr:housenumber"": ""75254"", ""addr:postcode"": ""97818"", ""addr:state"": ""OR"", ""addr:street"": ""Gar Swanson Drive"", ""building"": ""industrial"", ""name"": ""Amazon Web Services"", ""operator"": ""Amazon Web Services"", ""operator:short"": ""AWS"", ""operator:wikidata"": ""Q456157"", ""operator:wikipedia"": ""en:Amazon Web Services"", ""owner"": ""Vadata Inc"", ""ref"": ""PDX112"", ""telecom"": ""data_center""}}]",OpenStreetMap,https://www.openstreetmap.org/way/1280344154,1
